id,building_id,floor,is_apartment,kitchen_area,living_area,rooms,studio,total_area,build_year,building_type_int,latitude,longitude,ceiling_height,flats_count,floors_total,has_elevator,target
1147,2679.0,2,0,4.900000095367432,29.0,2,0,41.20000076293945,1959,1,55.7329216003418,37.7203483581543,2.4800000190734863,80,5,0,14000000
1148,21700.0,8,0,10.199999809265137,33.79999923706055,2,0,57.59999847412109,2010,4,55.825157165527344,37.59588623046875,2.640000104904175,228,22,1,20200000
1149,6142.0,1,0,7.5,25.0,2,0,38.0,1965,6,55.6345329284668,37.651554107666016,2.640000104904175,70,9,1,8100000
1150,2856.0,1,0,11.0,45.0,3,0,71.5,1959,1,55.80846786499024,37.65134811401367,3.0,32,4,0,19500000
1151,6800.0,12,0,9.899999618530272,19.899999618530277,1,0,35.099998474121094,1966,6,55.78631210327149,37.46366500854492,2.640000104904175,96,12,1,8000000
1152,20961.0,5,0,8.399999618530273,20.0,1,0,42.29999923706055,2008,4,55.50115585327149,37.595401763916016,2.640000104904175,180,10,1,5350000
1153,6339.0,1,0,0.0,37.59999847412109,3,0,55.09999847412109,1966,0,55.75799179077149,37.7939567565918,2.640000104904175,80,5,0,12800000
1154,12208.0,6,0,9.899999618530272,19.799999237060547,1,0,38.5,1977,6,55.70819091796875,37.8170166015625,2.4800000190734863,110,16,1,9290000
1155,10780.0,4,0,6.0,28.0,2,0,44.0,1974,4,55.613525390625,37.71259689331055,2.640000104904175,287,9,1,8199000
1156,20069.0,6,0,9.0,30.0,2,0,54.0,2006,2,55.7730827331543,37.8237533569336,3.0,221,22,1,10000000
1157,9602.0,4,0,8.0,21.399999618530277,1,0,41.5,1971,4,55.86914825439453,37.46188354492188,2.799999952316284,111,17,1,9849999
1158,16535.0,11,0,10.100000381469728,34.20000076293945,2,0,58.0,1996,4,55.635162353515625,37.74663162231445,2.640000104904175,338,17,1,8300000
1159,10486.0,1,0,7.5,33.70000076293945,2,0,55.59999847412109,1973,4,55.762577056884766,37.83152389526367,2.640000104904175,72,9,0,9950000
1160,22214.0,16,0,10.0,30.0,2,0,51.0,2012,4,55.70728302001953,37.92420196533203,2.700000047683716,673,17,1,6650055
1161,15274.0,4,0,8.119999885559082,29.43000030517578,2,0,50.060001373291016,1989,4,55.77493667602539,37.529563903808594,2.640000104904175,94,12,1,11000000
1162,22664.0,15,0,10.0,48.0,3,0,81.9000015258789,2014,2,55.671783447265625,37.50136566162109,2.799999952316284,174,23,1,21500000
1163,20880.0,1,0,10.0,28.799999237060547,2,0,52.5,2008,2,55.78480911254883,37.65666580200195,2.700000047683716,166,11,1,14200000
1164,4451.0,2,0,6.0,0.0,2,0,44.20000076293945,1962,4,55.70602416992188,37.77571105957031,2.640000104904175,100,5,0,8000000
1165,17969.0,3,0,12.0,24.0,1,0,59.59999847412109,2001,2,55.67284393310547,37.47472381591797,3.0,288,21,1,13940000
1166,22776.0,2,0,11.0,30.0,2,0,55.9,2014,4,55.604759216308594,37.362548828125,2.75,200,17,1,9998000
1167,5328.0,4,0,10.0,27.0,1,0,43.0,1964,1,55.7430305480957,37.491153717041016,2.700000047683716,80,5,0,8800000
1168,7995.0,9,0,9.899999618530272,19.899999618530277,1,0,35.099998474121094,1968,6,55.746883392333984,37.82221984863281,2.640000104904175,96,12,1,7650000
1169,22616.0,1,0,16.0,36.0,2,0,70.0,2014,2,55.56901931762695,37.486141204833984,2.799999952316284,268,17,1,12250000
1170,9324.0,9,0,6.599999904632568,42.0,3,0,60.0,1971,4,55.59528350830078,37.616790771484375,2.640000104904175,215,17,1,7100000
1171,20758.0,2,0,0.0,0.0,1,0,37.5,2008,1,55.861083984375,37.36626052856445,3.0,2,2,0,3889999
1172,4570.0,5,0,5.900000095367432,19.0,1,0,32.5,1962,6,55.64471054077149,37.60090637207031,2.640000104904175,72,9,1,8200000
1173,14367.0,9,0,10.0,45.0,3,0,73.9000015258789,1985,4,55.69155883789063,37.49107360839844,2.640000104904175,267,17,1,30000000
1174,2135.0,8,0,9.0,52.5,3,0,79.0,1958,1,55.68634033203125,37.52461624145508,3.0,380,8,1,24500000
1175,21928.0,17,0,10.0,54.20000076293945,3,0,84.5999984741211,2011,4,55.659759521484375,37.5933723449707,2.740000009536743,256,17,1,25000000
1176,9532.0,8,0,7.0,19.0,1,0,32.0,1971,4,55.80225372314453,37.613277435302734,2.640000104904175,358,9,1,8400000
1177,12339.0,4,0,7.0,27.0,2,0,45.0,1978,4,55.61656951904297,37.54199600219727,2.640000104904175,856,9,1,8100000
1178,5243.0,1,0,6.0,20.0,1,0,31.5,1964,0,55.64658737182617,37.58218002319336,2.4800000190734863,100,5,0,8700000
1179,9100.0,3,0,10.0,20.0,1,0,36.0,1970,6,55.68059539794922,37.60163497924805,2.640000104904175,84,12,1,6900000
1180,9985.0,3,0,10.050000190734863,41.09999847412109,3,0,62.34000015258789,1972,4,55.71883773803711,37.391357421875,2.640000104904175,383,12,1,12500000
1181,10286.0,12,0,9.0,50.20000076293945,3,0,72.5999984741211,1973,1,55.78919982910156,37.464725494384766,2.700000047683716,112,14,1,17000000
1182,11605.0,5,0,6.0,43.0,3,0,58.0,1976,4,55.61426544189453,37.73709487915039,2.640000104904175,515,9,1,11900000
1183,22783.0,8,0,12.800000190734863,46.0,3,0,75.80000305175781,2014,4,55.64004898071289,37.40044021606445,2.700000047683716,320,17,1,19000000
1184,11962.0,4,0,6.099999904632568,49.0,3,0,68.0,1977,4,55.605735778808594,37.54877853393555,2.640000104904175,534,9,1,15600000
1185,18183.0,10,0,7.400000095367432,19.100000381469727,1,0,38.09999847412109,2001,4,55.65998458862305,37.77346420288086,2.740000009536743,179,15,1,8000000
1186,11034.0,7,0,7.0,29.0,2,0,46.0,1974,6,55.70986557006836,37.81781768798828,2.640000104904175,391,14,1,13000000
1187,10005.0,4,0,6.0,30.0,2,0,45.5,1972,4,55.73670959472656,37.83254623413086,2.640000104904175,287,9,1,6690000
1188,10983.0,2,0,6.0,34.0,3,0,54.0,1974,4,55.89445495605469,37.59549331665039,2.640000104904175,215,9,1,12990000
1189,9677.0,4,0,5.769999980926514,29.600000381469727,2,0,45.0,1971,6,55.75658416748047,37.7896614074707,2.640000104904175,98,14,1,13000000
1190,9059.0,5,0,6.099999904632568,0.0,2,0,47.0,1970,4,55.87959289550781,37.70542907714844,2.640000104904175,357,9,1,10950000
1191,14784.0,5,0,8.5,20.0,1,0,39.0,1987,4,55.695560455322266,37.75507736206055,2.700000047683716,498,14,1,5500000
1192,22883.0,17,0,13.300000190734863,44.70000076293945,3,0,80.69999694824219,2014,4,55.88240814208984,37.57570266723633,2.740000009536743,262,18,1,15400000
1193,17383.0,5,0,6.0,15.0,1,0,29.0,1999,4,55.53926849365234,37.54123306274414,2.700000047683716,79,10,1,6400000
1194,12306.0,7,0,6.0,42.79999923706055,3,0,58.5,1978,4,55.60711669921875,37.54984664916992,2.640000104904175,534,9,1,11000000
1195,16083.0,4,0,8.300000190734863,30.299999237060547,2,0,50.20000076293945,1994,4,55.808685302734375,37.41208267211914,2.640000104904175,256,17,1,15499000
1196,669.0,3,0,0.0,0.0,3,0,107.0,1933,1,55.73859786987305,37.58859252929688,3.0,117,7,1,63000000
1197,13271.0,11,0,9.0,30.0,2,0,51.0,1981,4,55.64543533325195,37.71133804321289,2.640000104904175,373,12,1,13000000
1198,24398.0,12,0,10.0,14.5,1,0,38.400001525878906,2019,2,55.69852828979492,37.941314697265625,2.700000047683716,397,16,1,8450000
